分类,原始query,正则query,模版,语义相似性,编辑距离,编辑距离相似性,weighted_sim
版本更新,新英雄什么时候,新英雄什么时候,"('最新英雄更新', 2)",0.8844701,5,0.285714286,0.704843359
版本更新,要出的新英雄有吗,要出新英雄有,"('最新英雄更新', 2)",0.93721086,4,0.333333333,0.756047601
版本更新,现在我的版本是最新的吗,现在我版本是最新,"('最新版本更新', 2)",0.9103482,5,0.375,0.749743724
版本更新,新赛季更新有上新英雄吗,新赛季更新有上新英雄,"('最新英雄更新', 2)",0.92754877,8,0.2,0.709284136
版本更新,版本怎么不更新,版本怎么更新,"('版本更新', 2)",0.9380067,2,0.666666667,0.856604689
版本更新,版本加强谁,版本加强谁,"('版本更新', 2)",0.87979,3,0.4,0.735853006
版本更新,英雄之变为什么不更新,英雄之变为什么更新,"('英雄更新', 2)",0.8571007,5,0.444444444,0.733303841
版本更新,更新英雄出场动态,更新英雄出场动态,"('最新英雄更新', 2)",0.9254831,5,0.375,0.760338175
版本更新,6月一号更新,月一号更新,"('近期更新', 2)",0.881881,3,0.4,0.737316699
版本更新,这次的源梦,这次源梦,"('这次更新', 2)",0.8167828,2,0.5,0.721747941
版本更新,升级英雄勋章,升级英雄勋章,"('英雄更新', 2)",0.86089504,4,0.333333333,0.702626526
版本更新,是不是有新英雄要,是不是有新英雄要,"('最新英雄更新', 2)",0.9289136,6,0.25,0.725239515
版本更新,出些什么新英雄啊？,出些什么新英雄？,"('最新英雄更新', 2)",0.9232632,6,0.25,0.721284235
版本更新,出了新英雄吗，是有要有新英雄吗,出新英雄，是有要有新英雄,"('最新英雄更新', 2)",0.8980812,8,0.333333333,0.728656828
版本更新,我手更新,我手更新,"('新更新', 2)",0.93106604,2,0.5,0.801746225
版本更新,啥会儿更新,啥会儿更新,"('查一下更新', 2)",0.8861152,3,0.4,0.740280635
版本更新,本次英雄更新了哪些,本次英雄更新哪些,"('最新英雄更新', 2)",0.9732621,4,0.5,0.83128345
版本更新,什么更新了,什么更新,"('查一下更新', 2)",0.9118028,3,0.4,0.75826198
版本更新,老版本的bug,老版本bug,"('版本更新', 2)",0.87062395,4,0.333333333,0.709436762
版本更新,新版本更新不停，服务器吗,新版本更新不停，服务器,"('新版本更新', 2)",0.890767,6,0.454545455,0.759900521
版本更新,版本公告,版本公告,"('版本公告', 2)",1,0,1,1
版本更新,发公告,发公告,"('这次公告', 2)",0.9283354,2,0.5,0.7998348
版本更新,19日更新,19日更新,"('近期更新', 2)",0.8985658,3,0.4,0.74899608
版本更新,下一次更新爆料,下一次更新爆料,"('这次更新', 2)",0.8954111,4,0.428571429,0.75535918
版本更新,这次的皮肤更新,这次皮肤更新,"('本次英雄更新', 2)",0.90709263,3,0.5,0.784964842
版本更新,我的游戏更新了吗 ？,我游戏更新？,"('我要更新', 2)",0.9008769,3,0.5,0.780613816
版本更新,新英雄一战,新英雄一战,"('英雄更新', 2)",0.8524476,3,0.4,0.71671334
版本更新,那些英雄改动,那些英雄改动,"('最新英雄更新', 2)",0.89626765,4,0.333333333,0.727387357
版本更新,如何更新资源,如何更新资源,"('想更新', 2)",0.864504,4,0.333333333,0.705152786
版本更新,新赛季更新？,新赛季更新？,"('最新更新', 2)",0.9057546,4,0.333333333,0.734028238
版本更新,版本更新在哪预约下载,版本更新在预约下载,"('版本更新', 2)",0.8781032,5,0.444444444,0.748005571
版本更新,待机更新,待机更新,"('更新', 2)",0.870445,2,0.5,0.759311509
版本更新,新英雄小本,新英雄小本,"('英雄更新', 2)",0.8492365,3,0.4,0.714465542
版本更新,怎么更新版本更新,怎么更新版本更新,"('版本更新', 2)",0.8939933,4,0.5,0.775795323
版本更新,升级英雄标志,升级英雄标志,"('英雄更新', 2)",0.87533134,4,0.333333333,0.71273194
版本更新,英雄碎片商城多会更新,英雄碎片商城多会更新,"('英雄更新', 2)",0.84607893,6,0.4,0.712255253
版本更新,那有新英雄上线吗,那有新英雄上线,"('最新英雄更新', 2)",0.9233763,4,0.428571429,0.774934854
版本更新,最近德英雄调整,最近德英雄调整,"('最新英雄更新', 2)",0.91466033,4,0.428571429,0.768833663
版本更新,英雄升段,英雄升段,"('英雄更新', 2)",0.85814726,2,0.5,0.750703084
版本更新,今天更新版本,今天更新版本,"('新版本更新', 2)",0.9362267,5,0.166666667,0.705358708
版本更新,公告1,公告,"('公告', 2)",1,0,1,1
版本更新,还有没有其它新英雄要出的？,还有没有其它新英雄要出？,"('最新英雄更新', 2)",0.90989697,9,0.25,0.711927879
版本更新,我当前的版本是最新的吗,我当前版本是最新,"('最新版本更新', 2)",0.89767534,5,0.375,0.740872735
版本更新,本周荣耀更新,本周荣耀更新,"('本次更新', 2)",0.8679534,3,0.5,0.757567394
版本更新,这个最新公告,这个最新公告,"('这次公告', 2)",0.97575134,3,0.5,0.833025938
版本更新,新版本更新就是用来搞心态的是吧,新版本更新用来搞心态是,"('新版本更新', 2)",0.87469065,6,0.454545455,0.748647093
版本更新,在，我现在是最新版本吗？,在，我现在是最新版本？,"('最新版本更新', 2)",0.90382004,8,0.272727273,0.714492208
版本更新,最近出的英雄有哪些,最近出英雄有哪些,"('最新英雄更新', 2)",0.94805694,5,0.375,0.776139855
版本更新,更新一个字更新啥了,更新一个字更新啥,"('新更新', 2)",0.87264174,5,0.375,0.72334922
版本更新,最近快新出的英雄叫什么,最近快新出英雄叫什么,"('最新英雄更新', 2)",0.9350146,6,0.4,0.774510224
版本更新,有没有新英雄上线？,有没有新英雄上线？,"('最新英雄更新', 2)",0.92409587,6,0.333333333,0.746867108
版本更新,蓝的版本改动,蓝版本改动,"('版本更新', 2)",0.89059615,3,0.4,0.743417306
版本更新,近期什么英雄有过加强,近期什么英雄有过加强,"('最新英雄更新', 2)",0.92228335,8,0.2,0.705598346
版本更新,限免的英雄,限免英雄,"('最新英雄更新', 2)",0.8605502,4,0.333333333,0.702385157
版本更新,我要买我不升级,我要买我升级,"('我要版本更新', 2)",0.8733822,4,0.333333333,0.711367548
版本更新,去看H八,去看h八,"('去看更新', 2)",0.7921481,2,0.5,0.704503679
版本更新,那怎样才能更新,那怎样才能更新,"('更新', 2)",0.89395595,5,0.285714286,0.711483448
版本更新,英雄改动矅,英雄改动矅,"('英雄更新', 2)",0.9035706,3,0.4,0.752499415
版本更新,星期日更新,星期日更新,"('近期更新', 2)",0.81257844,2,0.6,0.748804908
版本更新,有没有新英雄,有没有新英雄,"('最新英雄更新', 2)",0.93112487,5,0.166666667,0.701787406
版本更新,更新活动没容,更新活动没容,"('更新', 2)",0.8666123,4,0.333333333,0.706628621
版本更新,王者公告在哪,王者公告在,"('这次公告', 2)",0.8535691,3,0.4,0.717498363
版本更新,最新更新英雄内容,最新更新英雄内容,"('最新英雄更新', 2)",0.98418003,4,0.5,0.838926023
版本更新,最强英雄搭配,最强英雄搭配,"('最新英雄更新', 2)",0.84132135,3,0.5,0.738924944
版本更新,近期,近期,"('近期更新', 2)",0.9220202,2,0.5,0.795414138
版本更新,在哪更新体验服,在更新体验服,"('新更新', 2)",0.87485003,4,0.333333333,0.712395024
版本更新,梦更新,梦更新,"('新更新', 2)",0.8592967,1,0.666666667,0.801507676
版本更新,下次碎片上跟更新,下次碎片上跟更新,"('这次更新', 2)",0.8921703,5,0.375,0.737019217
版本更新,我只要更新赛季,我只要更新赛季,"('我要更新', 2)",0.8688283,3,0.571428571,0.779608379
版本更新,有更新状态,有更新状态,"('新更新', 2)",0.859141,3,0.4,0.721398695
版本更新,查看新出的英雄熟练度,查看新出英雄熟练度,"('最新英雄更新', 2)",0.86701524,6,0.333333333,0.70691067
版本更新,提升英雄战力。,提升英雄战力,"('英雄更新', 2)",0.8641547,4,0.333333333,0.704908288
版本更新,近期哪些英雄较强,近期哪些英雄较强,"('最新英雄更新', 2)",0.908655,6,0.25,0.711058491
版本更新,游戏更新安装,游戏更新安装,"('版本更新', 2)",0.87529206,4,0.333333333,0.712704444
版本更新,不能更新啊,不能更新,"('更新', 2)",0.8742837,2,0.5,0.76199857
版本更新,这次版本更新后改动的英雄,这次版本更新后改动英雄,"('本次英雄更新', 2)",0.9245214,8,0.272727273,0.728983152
版本更新,天天更新资源,天天更新资源,"('我要更新', 2)",0.88746953,4,0.333333333,0.721228671
版本更新,哪些英雄出了新皮肤,哪些英雄出新皮肤,"('最新英雄更新', 2)",0.90662897,5,0.375,0.747140276
版本更新,更新英雄時間,更新英雄時間,"('英雄更新', 2)",0.9018167,4,0.333333333,0.731271708
版本更新,为更新,为更新,"('更新', 2)",0.94988656,1,0.666666667,0.864920592
版本更新,距离下次碎片更新,距离下次碎片更新,"('这次更新', 2)",0.8629188,5,0.375,0.716543156
版本更新,这一次的更新内容,这一次更新内容,"('这次更新', 2)",0.9777856,3,0.571428571,0.855878483
版本更新,分更新的什么,分更新什么,"('更新', 2)",0.87750876,3,0.4,0.734256132
版本更新,8月19号更新内容,月19号更新内容,"('近期更新', 2)",0.9045515,6,0.25,0.708186054
版本更新,最新 调整信息,最新调整信息,"('最新更新', 2)",0.89036524,4,0.333333333,0.72325567
版本更新,最近出新英雄了吗,最近出新英雄,"('最新英雄更新', 2)",0.96429867,4,0.333333333,0.775009066
版本更新,预约更新。,预约更新,"('更新', 2)",0.9028901,2,0.5,0.78202306
版本更新,如何版本版本更新,如何版本版本更新,"('版本更新', 2)",0.88637334,4,0.5,0.770461339
版本更新,最近说的话,最近说,"('最近更新', 2)",0.9113395,2,0.5,0.787937665
版本更新,最新的英雄系列皮肤是什么,最新英雄系列皮肤是什么,"('最新英雄更新', 2)",0.898575,7,0.363636364,0.738093415
版本更新,要这个版本强吗,要这个版本强,"('这次版本更新', 2)",0.8829224,4,0.333333333,0.718045688
版本更新,我最新版本,我最新版本,"('最新版本更新', 2)",0.9413993,3,0.5,0.808979493
版本更新,最近英雄排行榜,最近英雄排行榜,"('最新英雄更新', 2)",0.9369166,4,0.428571429,0.784413041
版本更新,6月15的更新内容,月15更新内容,"('最新更新', 2)",0.8890493,5,0.285714286,0.70804879
版本更新,以后更新了,以后更新,"('我要更新', 2)",0.92732024,2,0.5,0.799124169
版本更新,英雄战力随时更新的吗？,英雄战力随时更新？,"('英雄更新', 2)",0.8706292,5,0.444444444,0.742773767
版本更新,马上赛季更新,马上赛季更新,"('这次更新', 2)",0.892089,4,0.333333333,0.724462306
版本更新,安装包更新,安装包更新,"('最新版本更新', 2)",0.8783577,4,0.333333333,0.714850396
版本更新,今天是最新版本了吗,今天是最新版本,"('最新版本更新', 2)",0.90833974,5,0.285714286,0.721552103
版本更新,下次更新会上线什么,下次更新会上线什么,"('这次更新', 2)",0.8651527,6,0.333333333,0.705606902
版本更新,有没有更新公告,有没有更新公告,"('查一下更新', 2)",0.91779083,5,0.285714286,0.728167867
版本更新,王者的英雄调整,王者英雄调整,"('最新英雄更新', 2)",0.86554545,4,0.333333333,0.705881816
版本更新,前期英雄增强,前期英雄增强,"('英雄更新', 2)",0.8673518,4,0.333333333,0.707146239
版本更新,要出新英雄了吗？,要出新英雄？,"('最新英雄更新', 2)",0.9377881,4,0.333333333,0.75645169
版本更新,王者最新更新公告,王者最新更新公告,"('更新公告', 2)",0.9089052,4,0.5,0.786233646
版本更新,王者新公告,王者新公告,"('更新公告', 2)",0.8776667,2,0.6,0.794366698
版本更新,刚刚更新的调整,刚刚更新调整,"('新更新', 2)",0.9342172,4,0.333333333,0.75395205
版本更新,三月三日更新公告,三月三日更新公告,"('更新公告', 2)",0.9320516,4,0.5,0.802436119
版本更新,新英雄亚联简介,新英雄亚联简介,"('新英雄更新', 2)",0.82433844,4,0.428571429,0.705608334
版本更新,哥更新内容,哥更新内容,"('新更新', 2)",0.9231735,3,0.4,0.766221441
版本更新,最近什么英雄超标,最近什么英雄超标,"('最新英雄更新', 2)",0.8517183,5,0.375,0.708702815
版本更新,当前更新到最新版本了吗,当前更新到最新版本,"('版本更新', 2)",0.92308575,7,0.222222222,0.712826691
版本更新,近期有哪个,近期有哪个,"('近期更新', 2)",0.9150367,3,0.4,0.760525675
版本更新,碎片兑换下次更新,碎片兑换下次更新,"('这次更新', 2)",0.85778636,5,0.375,0.71295045
版本更新,这个英雄上把战力,这个英雄上把战力,"('这次英雄更新', 2)",0.86130583,5,0.375,0.715414083
版本更新,当前版本更新改动,当前版本更新改动,"('版本更新', 2)",0.96574914,4,0.5,0.826024401
版本更新,橘右京近期更新,橘右京近期更新,"('近期更新', 2)",0.87688553,3,0.571428571,0.785248445
版本更新,新出的英雄会超标吗？,新出英雄会超标？,"('新英雄更新', 2)",0.8590122,5,0.375,0.713808531
版本更新,请问几号更新,请问几号更新,"('查一下更新', 2)",0.86973006,4,0.333333333,0.708811039
版本更新,版本英雄增强,版本英雄增强,"('新英雄更新', 2)",0.92140126,4,0.333333333,0.744980884
版本更新,新英雄不一样,新英雄,"('新英雄更新', 2)",0.92613494,2,0.6,0.828294461
版本更新,我这个版本是最新版吗,我这个版本是最新版,"('版本更新', 2)",0.8954395,6,0.333333333,0.726807654
版本更新,最近更新的英雄介绍,最近更新英雄介绍,"('最新英雄更新', 2)",0.9653584,4,0.5,0.825750864
版本更新,体验服削弱公告,体验服削弱公告,"('更新公告', 2)",0.88995594,5,0.285714286,0.708683442
版本更新,最新出出在哪改,最新出出在改,"('最新更新', 2)",0.8821446,4,0.333333333,0.717501199
版本更新,近期操作,近期操作,"('近期更新', 2)",0.82183427,2,0.5,0.725283986
版本更新,新赛季更新了吗,新赛季更新,"('新英雄更新', 2)",0.91155684,2,0.6,0.818089788
版本更新,版本不一定,版本一定,"('版本更新', 2)",0.87679714,2,0.5,0.763757998
版本更新,更新现在版本,更新现在版本,"('我要最新版本更新', 2)",0.95005983,6,0.25,0.740041882
版本更新,最近后羿调整,最近后羿调整,"('最近英雄更新', 2)",0.88618565,4,0.333333333,0.720329952
版本更新,刚刚更新的内容有哪些,刚刚更新内容有哪些,"('最近更新', 2)",0.91719913,7,0.222222222,0.708706061
版本更新,最新版本英雄更新,最新版本英雄更新,"('最新英雄更新', 2)",0.9797109,2,0.75,0.910797614
版本更新,几点更新英雄上榜？,几点更新英雄上榜？,"('最新英雄更新', 2)",0.8602815,6,0.333333333,0.702197069
版本更新,最近被系统增强的英雄,最近被系统增强英雄,"('最近英雄更新', 2)",0.9270051,7,0.222222222,0.715570245
版本更新,一片半更新,一片半更新,"('新更新', 2)",0.8401661,3,0.4,0.708116264
版本更新,等一下是不是要更新,等一下是不是要更新,"('查一下更新', 2)",0.9164176,5,0.444444444,0.774825652
版本更新,五月十六号更新公告,五月十六号更新公告,"('更新公告', 2)",0.9354585,5,0.444444444,0.78815427
版本更新,奇袭公告,奇袭公告,"('更新公告', 2)",0.8736073,2,0.5,0.761525095
版本更新,最近上号,最近上号,"('最近更新', 2)",0.84383494,2,0.5,0.740684456
